customer_id,customer_city,cohort,registration_date,days_since_registration,orders_count,avg_delivery_days,revenue,segment
5394,Екатеринбург,01/02/24,19/02/24,41,,,,inactive
5395,Казань,01/02/24,19/02/24,41,1,3.9034722222222222,61349.17,one_time
5396,Самара,01/02/24,19/02/24,41,,,,inactive
5397,Красноярск,01/02/24,19/02/24,41,,,,inactive
5398,Ростов-на-Дону,01/02/24,19/02/24,41,,,,inactive
5399,Тюмень,01/02/24,19/02/24,41,,,,inactive
5400,Пермь,01/02/24,19/02/24,41,,,,inactive
5401,Санкт-Петербург,01/02/24,19/02/24,41,,,,inactive
5402,Нижний Новгород,01/02/24,19/02/24,41,,,,inactive
5403,Воронеж,01/02/24,19/02/24,41,,,,inactive
5404,Уфа,01/02/24,19/02/24,41,,,,inactive
5405,Уфа,01/02/24,19/02/24,41,,,,inactive
5406,Воронеж,01/02/24,19/02/24,41,1,4.286111111111111,11143.07,one_time
5407,Ростов-на-Дону,01/02/24,19/02/24,41,,,,inactive
5408,Красноярск,01/02/24,19/02/24,41,,,,inactive
5409,Москва,01/02/24,19/02/24,41,,,,inactive
5410,Красноярск,01/02/24,19/02/24,41,,,,inactive
5411,Ижевск,01/02/24,19/02/24,41,,,,inactive
5412,Нижний Новгород,01/02/24,19/02/24,41,,,,inactive
5413,Нижний Новгород,01/02/24,19/02/24,41,,,,inactive
5414,Уфа,01/02/24,19/02/24,41,,,,inactive
5415,Самара,01/02/24,19/02/24,41,1,7.303472222222222,13851.87,one_time
5416,Ростов-на-Дону,01/02/24,19/02/24,41,,,,inactive
5417,Ижевск,01/02/24,19/02/24,41,2,1.6690972222222222,68710.91,one_time
5418,Челябинск,01/02/24,19/02/24,41,,,,inactive
5419,Омск,01/02/24,19/02/24,41,,,,inactive
5420,Нижний Новгород,01/02/24,19/02/24,41,,,,inactive
5421,Санкт-Петербург,01/02/24,19/02/24,41,,,,inactive
5422,Пермь,01/02/24,19/02/24,41,,,,inactive
5423,Екатеринбург,01/02/24,19/02/24,41,,,,inactive
5424,Самара,01/02/24,19/02/24,41,,,,inactive
5425,Санкт-Петербург,01/02/24,19/02/24,41,,,,inactive
5426,Пермь,01/02/24,19/02/24,41,1,5.404861111111111,46687.98,one_time
5427,Екатеринбург,01/02/24,19/02/24,41,,,,inactive
5428,Волгоград,01/02/24,19/02/24,41,,,,inactive
5429,Красноярск,01/02/24,19/02/24,41,,,,inactive
5430,Екатеринбург,01/02/24,19/02/24,41,,,,inactive
5431,Воронеж,01/02/24,19/02/24,41,,,,inactive
5432,Нижний Новгород,01/02/24,19/02/24,41,,,,inactive
5433,Пермь,01/02/24,19/02/24,41,,,,inactive
5434,Казань,01/02/24,19/02/24,41,,,,inactive
5435,Тольятти,01/02/24,19/02/24,41,,,,inactive
5436,Омск,01/02/24,19/02/24,41,,,,inactive
5437,Ижевск,01/02/24,19/02/24,41,1,7.247916666666667,87169.69,one_time
5438,Санкт-Петербург,01/02/24,19/02/24,41,,,,inactive
5439,Самара,01/02/24,19/02/24,41,,,,inactive
5440,Екатеринбург,01/02/24,19/02/24,41,,,,inactive
5441,Красноярск,01/02/24,19/02/24,41,1,2.7291666666666665,1026.71,one_time
5442,Новосибирск,01/02/24,19/02/24,41,1,2.9055555555555554,10812.9,one_time
5443,Волгоград,01/02/24,19/02/24,41,,,,inactive
5444,Новосибирск,01/02/24,19/02/24,41,,,,inactive
5445,Тольятти,01/02/24,19/02/24,41,,,,inactive
5446,Новосибирск,01/02/24,19/02/24,41,,,,inactive
5447,Новосибирск,01/02/24,19/02/24,41,,,,inactive
5448,Челябинск,01/02/24,19/02/24,41,,,,inactive
5449,Воронеж,01/02/24,19/02/24,41,1,0.5784722222222223,94679.96,one_time
5450,Красноярск,01/02/24,19/02/24,41,,,,inactive
5451,Нижний Новгород,01/02/24,19/02/24,41,,,,inactive
5452,Москва,01/02/24,19/02/24,41,,,,inactive
5453,Омск,01/02/24,19/02/24,41,,,,inactive
5454,Тольятти,01/02/24,19/02/24,41,,,,inactive
5455,Самара,01/02/24,19/02/24,41,,,,inactive
5456,Краснодар,01/02/24,19/02/24,41,,,,inactive
5457,Уфа,01/02/24,19/02/24,41,,,,inactive
5458,Казань,01/02/24,19/02/24,41,1,5.7444444444444445,24020.51,one_time
5459,Саратов,01/02/24,19/02/24,41,,,,inactive
5460,Краснодар,01/02/24,19/02/24,41,,,,inactive
5461,Волгоград,01/02/24,19/02/24,41,,,,inactive
5462,Нижний Новгород,01/02/24,19/02/24,41,,,,inactive
5463,Саратов,01/02/24,19/02/24,41,,,,inactive
5464,Омск,01/02/24,19/02/24,41,,,,inactive
5465,Воронеж,01/02/24,19/02/24,41,1,3.45625,62064.0,one_time
5466,Ижевск,01/02/24,19/02/24,41,1,6.045833333333333,9524.29,one_time
5467,Пермь,01/02/24,19/02/24,41,2,1.8020833333333335,132178.79,one_time
5468,Омск,01/02/24,19/02/24,41,,,,inactive
5469,Челябинск,01/02/24,19/02/24,41,1,6.763888888888889,10687.3,one_time
5470,Тюмень,01/02/24,19/02/24,41,,,,inactive
5471,Нижний Новгород,01/02/24,19/02/24,41,,,,inactive
5472,Москва,01/02/24,19/02/24,41,,,,inactive
5473,Воронеж,01/02/24,19/02/24,41,,,,inactive
5474,Красноярск,01/02/24,19/02/24,41,,,,inactive
5475,Ростов-на-Дону,01/02/24,19/02/24,41,,,,inactive
5476,Пермь,01/02/24,19/02/24,41,1,6.355555555555555,8066.32,one_time
5477,Санкт-Петербург,01/02/24,19/02/24,41,,,,inactive
5478,Тюмень,01/02/24,19/02/24,41,,,,inactive
5479,Воронеж,01/02/24,19/02/24,41,1,4.8180555555555555,33693.76,one_time
5480,Москва,01/02/24,19/02/24,41,1,3.6555555555555554,32353.4,one_time
5481,Волгоград,01/02/24,19/02/24,41,,,,inactive
5482,Пермь,01/02/24,19/02/24,41,,,,inactive
5483,Москва,01/02/24,19/02/24,41,,,,inactive
5484,Тюмень,01/02/24,19/02/24,41,,,,inactive
5485,Омск,01/02/24,19/02/24,41,,,,inactive
5486,Омск,01/02/24,19/02/24,41,,,,inactive
5487,Москва,01/02/24,19/02/24,41,,,,inactive
5488,,01/02/24,19/02/24,41,1,2.0083333333333333,8746.22,one_time
5489,Воронеж,01/02/24,19/02/24,41,,,,inactive
5490,Волгоград,01/02/24,19/02/24,41,,,,inactive
5491,Краснодар,01/02/24,19/02/24,41,,,,inactive
5492,Челябинск,01/02/24,19/02/24,41,1,3.704861111111111,9894.2,one_time
5493,Тольятти,01/02/24,19/02/24,41,,,,inactive
5494,Саратов,01/02/24,19/02/24,41,,,,inactive
5495,Екатеринбург,01/02/24,19/02/24,41,,,,inactive
5496,Челябинск,01/02/24,19/02/24,41,,,,inactive
5497,Самара,01/02/24,19/02/24,41,,,,inactive
5498,Саратов,01/02/24,20/02/24,40,,,,inactive
5499,Ростов-на-Дону,01/02/24,20/02/24,40,,,,inactive
5500,Ростов-на-Дону,01/02/24,20/02/24,40,,,,inactive
5501,Краснодар,01/02/24,20/02/24,40,,,,inactive
5502,Нижний Новгород,01/02/24,20/02/24,40,1,4.754861111111111,41674.84,one_time
5503,Санкт-Петербург,01/02/24,20/02/24,40,,,,inactive
5504,Самара,01/02/24,20/02/24,40,,,,inactive
5505,Красноярск,01/02/24,20/02/24,40,,,,inactive
5506,Тюмень,01/02/24,20/02/24,40,,,,inactive
5507,Екатеринбург,01/02/24,20/02/24,40,,,,inactive
5508,Нижний Новгород,01/02/24,20/02/24,40,,,,inactive
5509,Омск,01/02/24,20/02/24,40,,,,inactive
5510,Воронеж,01/02/24,20/02/24,40,,,,inactive
5511,Омск,01/02/24,20/02/24,40,1,1.7118055555555556,97406.21,one_time
5512,Красноярск,01/02/24,20/02/24,40,,,,inactive
5513,Красноярск,01/02/24,20/02/24,40,,,,inactive
5514,Воронеж,01/02/24,20/02/24,40,,,,inactive
5515,Уфа,01/02/24,20/02/24,40,,,,inactive
5516,Омск,01/02/24,20/02/24,40,,,,inactive
5517,Красноярск,01/02/24,20/02/24,40,,,,inactive
5518,Краснодар,01/02/24,20/02/24,40,,,,inactive
5519,Нижний Новгород,01/02/24,20/02/24,40,1,4.175694444444445,2596.46,one_time
5520,Саратов,01/02/24,20/02/24,40,,,,inactive
5521,Волгоград,01/02/24,20/02/24,40,,,,inactive
5522,Казань,01/02/24,20/02/24,40,,,,inactive
5523,Тольятти,01/02/24,20/02/24,40,,,,inactive
5524,Екатеринбург,01/02/24,20/02/24,40,,,,inactive
5525,Уфа,01/02/24,20/02/24,40,,,,inactive
5526,Красноярск,01/02/24,20/02/24,40,,,,inactive
5527,Тюмень,01/02/24,20/02/24,40,,,,inactive
5528,Новосибирск,01/02/24,20/02/24,40,,,,inactive
5529,Уфа,01/02/24,20/02/24,40,3,3.7180555555555554,132542.36,regular
5530,Ижевск,01/02/24,20/02/24,40,,,,inactive
5531,Новосибирск,01/02/24,20/02/24,40,,,,inactive
5532,Саратов,01/02/24,20/02/24,40,,,,inactive
5533,Санкт-Петербург,01/02/24,20/02/24,40,,,,inactive
5534,Самара,01/02/24,20/02/24,40,1,8.129861111111111,6920.87,one_time
5535,,01/02/24,20/02/24,40,,,,inactive
5536,Москва,01/02/24,20/02/24,40,,,,inactive
5537,Воронеж,01/02/24,20/02/24,40,,,,inactive
5538,Новосибирск,01/02/24,20/02/24,40,,,,inactive
5539,Самара,01/02/24,20/02/24,40,,,,inactive
5540,Воронеж,01/02/24,20/02/24,40,,,,inactive
5541,Уфа,01/02/24,20/02/24,40,,,,inactive
5542,Омск,01/02/24,20/02/24,40,,,,inactive
5543,Тольятти,01/02/24,20/02/24,40,1,2.467361111111111,13442.27,one_time
5544,Уфа,01/02/24,20/02/24,40,,,,inactive
5545,Нижний Новгород,01/02/24,20/02/24,40,,,,inactive
5546,Екатеринбург,01/02/24,20/02/24,40,,,,inactive
5547,Нижний Новгород,01/02/24,20/02/24,40,,,,inactive
5548,Екатеринбург,01/02/24,20/02/24,40,,,,inactive
5549,Саратов,01/02/24,20/02/24,40,,,,inactive
5550,Тюмень,01/02/24,20/02/24,40,,,,inactive
5551,Пермь,01/02/24,20/02/24,40,,,,inactive
5552,Нижний Новгород,01/02/24,20/02/24,40,1,4.659722222222222,52369.33,one_time
5553,Челябинск,01/02/24,20/02/24,40,,,,inactive
5554,Ижевск,01/02/24,20/02/24,40,1,6.355555555555555,24146.79,one_time
5555,Ижевск,01/02/24,20/02/24,40,,,,inactive
5556,Екатеринбург,01/02/24,20/02/24,40,,,,inactive
5557,Челябинск,01/02/24,20/02/24,40,,,,inactive
5558,Самара,01/02/24,20/02/24,40,,,,inactive
5559,Воронеж,01/02/24,20/02/24,40,2,4.793055555555556,86520.18,one_time
5560,Санкт-Петербург,01/02/24,20/02/24,40,,,,inactive
5561,Москва,01/02/24,20/02/24,40,,,,inactive
5562,Екатеринбург,01/02/24,20/02/24,40,,,,inactive
5563,Волгоград,01/02/24,20/02/24,40,,,,inactive
5564,Волгоград,01/02/24,20/02/24,40,,,,inactive
5565,Омск,01/02/24,20/02/24,40,,,,inactive
5566,Саратов,01/02/24,20/02/24,40,,,,inactive
5567,Санкт-Петербург,01/02/24,20/02/24,40,,,,inactive
5568,Ростов-на-Дону,01/02/24,20/02/24,40,,,,inactive
5569,Казань,01/02/24,20/02/24,40,,,,inactive
5570,Новосибирск,01/02/24,20/02/24,40,,,,inactive
5571,Пермь,01/02/24,20/02/24,40,,,,inactive
5572,Омск,01/02/24,20/02/24,40,,,,inactive
5573,Волгоград,01/02/24,20/02/24,40,,,,inactive
5574,Ижевск,01/02/24,20/02/24,40,,,,inactive
5575,Челябинск,01/02/24,20/02/24,40,,,,inactive
5576,Казань,01/02/24,20/02/24,40,,,,inactive
5577,Краснодар,01/02/24,20/02/24,40,1,2.9965277777777777,7557.84,one_time
5578,Челябинск,01/02/24,20/02/24,40,,,,inactive
5579,Москва,01/02/24,20/02/24,40,,,,inactive
5580,Воронеж,01/02/24,20/02/24,40,,,,inactive
5581,Ростов-на-Дону,01/02/24,20/02/24,40,1,3.5236111111111112,23354.63,one_time
5582,,01/02/24,20/02/24,40,,,,inactive
5583,Новосибирск,01/02/24,20/02/24,40,,,,inactive
5584,Екатеринбург,01/02/24,20/02/24,40,,,,inactive
5585,Воронеж,01/02/24,20/02/24,40,,,,inactive
5586,Москва,01/02/24,20/02/24,40,1,7.231944444444444,1667.88,one_time
5587,Москва,01/02/24,20/02/24,40,,,,inactive
5588,,01/02/24,20/02/24,40,,,,inactive
5589,Москва,01/02/24,20/02/24,40,1,6.345138888888889,16678.26,one_time
5590,Нижний Новгород,01/02/24,20/02/24,40,,,,inactive
5591,Ростов-на-Дону,01/02/24,20/02/24,40,,,,inactive
5592,Уфа,01/02/24,20/02/24,40,,,,inactive
5593,Тюмень,01/02/24,20/02/24,40,,,,inactive
5594,Санкт-Петербург,01/02/24,20/02/24,40,,,,inactive
5595,Краснодар,01/02/24,20/02/24,40,1,6.356944444444444,582.25,one_time
5596,Пермь,01/02/24,20/02/24,40,,,,inactive
5597,Уфа,01/02/24,20/02/24,40,2,4.738888888888889,169012.96,one_time
5598,Волгоград,01/02/24,20/02/24,40,,,,inactive
5599,Москва,01/02/24,20/02/24,40,,,,inactive
5600,Краснодар,01/02/24,20/02/24,40,,,,inactive
5601,Саратов,01/02/24,20/02/24,40,,,,inactive
5602,Красноярск,01/02/24,20/02/24,40,,,,inactive
5603,Омск,01/02/24,20/02/24,40,,,,inactive
5604,Волгоград,01/02/24,20/02/24,40,1,4.620138888888889,7921.46,one_time
5605,Волгоград,01/02/24,20/02/24,40,,,,inactive
5606,Новосибирск,01/02/24,20/02/24,40,,,,inactive
5607,Пермь,01/02/24,20/02/24,40,,,,inactive
5608,Пермь,01/02/24,20/02/24,40,,,,inactive
5609,Ижевск,01/02/24,20/02/24,40,,,,inactive
5610,Новосибирск,01/02/24,20/02/24,40,,,,inactive
5611,Самара,01/02/24,21/02/24,39,,,,inactive
5612,Краснодар,01/02/24,21/02/24,39,2,4.1565972222222225,65128.96,one_time
5613,Ростов-на-Дону,01/02/24,21/02/24,39,,,,inactive
5614,Уфа,01/02/24,21/02/24,39,1,4.960416666666666,47477.79,one_time
5615,Нижний Новгород,01/02/24,21/02/24,39,,,,inactive
5616,Челябинск,01/02/24,21/02/24,39,,,,inactive
5617,Челябинск,01/02/24,21/02/24,39,1,3.54375,33032.11,one_time
5618,Омск,01/02/24,21/02/24,39,,,,inactive
5619,Воронеж,01/02/24,21/02/24,39,1,3.4375,29672.03,one_time
5620,Екатеринбург,01/02/24,21/02/24,39,,,,inactive
5621,Самара,01/02/24,21/02/24,39,,,,inactive
5622,Казань,01/02/24,21/02/24,39,,,,inactive
5623,Екатеринбург,01/02/24,21/02/24,39,,,,inactive
5624,Нижний Новгород,01/02/24,21/02/24,39,,,,inactive
5625,Ростов-на-Дону,01/02/24,21/02/24,39,,,,inactive
5626,Ростов-на-Дону,01/02/24,21/02/24,39,2,4.220833333333333,131519.75,one_time
5627,Тольятти,01/02/24,21/02/24,39,,,,inactive
5628,Уфа,01/02/24,21/02/24,39,,,,inactive
5629,Новосибирск,01/02/24,21/02/24,39,,,,inactive
5630,Уфа,01/02/24,21/02/24,39,,,,inactive
5631,Тюмень,01/02/24,21/02/24,39,1,5.152777777777778,139251.78,one_time
5632,Челябинск,01/02/24,21/02/24,39,,,,inactive
5633,Саратов,01/02/24,21/02/24,39,1,7.127083333333333,18995.72,one_time
5634,Омск,01/02/24,21/02/24,39,,,,inactive
5635,Самара,01/02/24,21/02/24,39,1,5.367361111111111,46599.91,one_time
5636,Уфа,01/02/24,21/02/24,39,,,,inactive
5637,Тюмень,01/02/24,21/02/24,39,,,,inactive
5638,Ростов-на-Дону,01/02/24,21/02/24,39,1,3.7680555555555557,29146.56,one_time
5639,Уфа,01/02/24,21/02/24,39,,,,inactive
5640,Екатеринбург,01/02/24,21/02/24,39,,,,inactive
5641,Волгоград,01/02/24,21/02/24,39,,,,inactive
5642,Уфа,01/02/24,21/02/24,39,,,,inactive
5643,Екатеринбург,01/02/24,21/02/24,39,,,,inactive
5644,Воронеж,01/02/24,21/02/24,39,,,,inactive
5645,Красноярск,01/02/24,21/02/24,39,,,,inactive
5646,Ижевск,01/02/24,21/02/24,39,,,,inactive
5647,Красноярск,01/02/24,21/02/24,39,,,,inactive
5648,Омск,01/02/24,21/02/24,39,1,4.604861111111111,66051.37,one_time
5649,Санкт-Петербург,01/02/24,21/02/24,39,,,,inactive
5650,Волгоград,01/02/24,21/02/24,39,1,2.745833333333333,77119.62,one_time
5651,Новосибирск,01/02/24,21/02/24,39,1,5.115277777777778,14666.12,one_time
5652,Санкт-Петербург,01/02/24,21/02/24,39,,,,inactive
5653,Воронеж,01/02/24,21/02/24,39,,,,inactive
5654,Самара,01/02/24,21/02/24,39,,,,inactive
5655,Саратов,01/02/24,21/02/24,39,1,2.2243055555555555,62566.96,one_time
5656,Москва,01/02/24,21/02/24,39,,,,inactive
5657,Новосибирск,01/02/24,21/02/24,39,,,,inactive
5658,Челябинск,01/02/24,21/02/24,39,1,8.308333333333334,50755.02,one_time
5659,Самара,01/02/24,21/02/24,39,1,2.0590277777777777,24842.3,one_time
5660,Тюмень,01/02/24,21/02/24,39,,,,inactive
5661,Челябинск,01/02/24,21/02/24,39,,,,inactive
5662,,01/02/24,21/02/24,39,,,,inactive
5663,Новосибирск,01/02/24,21/02/24,39,,,,inactive
5664,Ижевск,01/02/24,21/02/24,39,,,,inactive
5665,Уфа,01/02/24,21/02/24,39,1,6.177777777777778,5909.59,one_time
5666,Челябинск,01/02/24,21/02/24,39,2,4.082291666666666,120016.69,one_time
5667,Красноярск,01/02/24,21/02/24,39,,,,inactive
5668,Пермь,01/02/24,21/02/24,39,,,,inactive
5669,Тольятти,01/02/24,21/02/24,39,,,,inactive
5670,Омск,01/02/24,21/02/24,39,,,,inactive
5671,Челябинск,01/02/24,21/02/24,39,,,,inactive
5672,Новосибирск,01/02/24,21/02/24,39,,,,inactive
5673,Пермь,01/02/24,21/02/24,39,,,,inactive
5674,Казань,01/02/24,21/02/24,39,,,,inactive
5675,Пермь,01/02/24,21/02/24,39,1,6.673611111111111,33382.36,one_time
5676,Уфа,01/02/24,21/02/24,39,,,,inactive
5677,Екатеринбург,01/02/24,21/02/24,39,,,,inactive
5678,Омск,01/02/24,21/02/24,39,,,,inactive
5679,Новосибирск,01/02/24,21/02/24,39,1,2.515972222222222,64519.25,one_time
5680,Челябинск,01/02/24,21/02/24,39,,,,inactive
5681,Нижний Новгород,01/02/24,21/02/24,39,,,,inactive
5682,Волгоград,01/02/24,21/02/24,39,,,,inactive
5683,Уфа,01/02/24,21/02/24,39,,,,inactive
5684,Красноярск,01/02/24,21/02/24,39,,,,inactive
5685,Санкт-Петербург,01/02/24,21/02/24,39,,,,inactive
5686,Воронеж,01/02/24,21/02/24,39,1,1.9840277777777777,5605.86,one_time
5687,Нижний Новгород,01/02/24,21/02/24,39,,,,inactive
5688,Нижний Новгород,01/02/24,21/02/24,39,,,,inactive
5689,Красноярск,01/02/24,21/02/24,39,,,,inactive
5690,Тольятти,01/02/24,21/02/24,39,,,,inactive
5691,Москва,01/02/24,21/02/24,39,,,,inactive
5692,Новосибирск,01/02/24,21/02/24,39,,,,inactive
5693,Краснодар,01/02/24,21/02/24,39,,,,inactive
5694,Ижевск,01/02/24,21/02/24,39,,,,inactive
5695,Санкт-Петербург,01/02/24,21/02/24,39,,,,inactive
5696,Москва,01/02/24,21/02/24,39,,,,inactive
5697,Москва,01/02/24,21/02/24,39,,,,inactive
5698,Екатеринбург,01/02/24,21/02/24,39,1,1.475,38053.88,one_time
5699,Ростов-на-Дону,01/02/24,21/02/24,39,,,,inactive
5700,Ростов-на-Дону,01/02/24,21/02/24,39,,,,inactive
5701,Челябинск,01/02/24,21/02/24,39,,,,inactive
5702,Ростов-на-Дону,01/02/24,21/02/24,39,,,,inactive
5703,Саратов,01/02/24,21/02/24,39,1,5.604861111111111,3646.26,one_time
5704,Ростов-на-Дону,01/02/24,22/02/24,38,,,,inactive
5705,Ростов-на-Дону,01/02/24,22/02/24,38,,,,inactive
5706,Пермь,01/02/24,22/02/24,38,,,,inactive
5707,Ижевск,01/02/24,22/02/24,38,,,,inactive
5708,Ростов-на-Дону,01/02/24,22/02/24,38,,,,inactive
5709,Тольятти,01/02/24,22/02/24,38,,,,inactive
5710,Волгоград,01/02/24,22/02/24,38,,,,inactive
5711,Нижний Новгород,01/02/24,22/02/24,38,,,,inactive
5712,Санкт-Петербург,01/02/24,22/02/24,38,,,,inactive
5713,Ростов-на-Дону,01/02/24,22/02/24,38,,,,inactive
5714,Волгоград,01/02/24,22/02/24,38,,,,inactive
5715,Красноярск,01/02/24,22/02/24,38,,,,inactive
5716,Тюмень,01/02/24,22/02/24,38,,,,inactive
5717,Нижний Новгород,01/02/24,22/02/24,38,,,,inactive
5718,Санкт-Петербург,01/02/24,22/02/24,38,,,,inactive
5719,Казань,01/02/24,22/02/24,38,,,,inactive
5720,Уфа,01/02/24,22/02/24,38,,,,inactive
5721,Ижевск,01/02/24,22/02/24,38,,,,inactive
5722,Пермь,01/02/24,22/02/24,38,,,,inactive
5723,Тюмень,01/02/24,22/02/24,38,1,3.4055555555555554,15998.44,one_time
5724,Москва,01/02/24,22/02/24,38,,,,inactive
5725,Москва,01/02/24,22/02/24,38,,,,inactive
5726,Красноярск,01/02/24,22/02/24,38,,,,inactive
5727,Тюмень,01/02/24,22/02/24,38,1,4.0,82359.34,one_time
5728,Красноярск,01/02/24,22/02/24,38,,,,inactive
5729,Ростов-на-Дону,01/02/24,22/02/24,38,,,,inactive
5730,Краснодар,01/02/24,22/02/24,38,,,,inactive
5731,Омск,01/02/24,22/02/24,38,,,,inactive
5732,Тольятти,01/02/24,22/02/24,38,,,,inactive
5733,Казань,01/02/24,22/02/24,38,,,,inactive
5734,Красноярск,01/02/24,22/02/24,38,,,,inactive
5735,Волгоград,01/02/24,22/02/24,38,1,2.579861111111111,34221.37,one_time
5736,Новосибирск,01/02/24,22/02/24,38,,,,inactive
5737,Челябинск,01/02/24,22/02/24,38,,,,inactive
5738,Воронеж,01/02/24,22/02/24,38,1,4.64375,85807.85,one_time
5739,Екатеринбург,01/02/24,22/02/24,38,,,,inactive
5740,,01/02/24,22/02/24,38,,,,inactive
5741,Пермь,01/02/24,22/02/24,38,,,,inactive
5742,Саратов,01/02/24,22/02/24,38,,,,inactive
5743,Тюмень,01/02/24,22/02/24,38,,,,inactive
5744,Пермь,01/02/24,22/02/24,38,,,,inactive
5745,Нижний Новгород,01/02/24,22/02/24,38,,,,inactive
5746,Екатеринбург,01/02/24,22/02/24,38,,,,inactive
5747,Нижний Новгород,01/02/24,22/02/24,38,,,,inactive
5748,Екатеринбург,01/02/24,22/02/24,38,1,2.8270833333333334,13664.72,one_time
5749,Казань,01/02/24,22/02/24,38,,,,inactive
5750,Саратов,01/02/24,22/02/24,38,,,,inactive
5751,Красноярск,01/02/24,22/02/24,38,2,5.830902777777778,191313.9,one_time
5752,Нижний Новгород,01/02/24,22/02/24,38,,,,inactive
5753,Ростов-на-Дону,01/02/24,22/02/24,38,,,,inactive
5754,Пермь,01/02/24,22/02/24,38,1,3.7756944444444445,2036.32,one_time
5755,Саратов,01/02/24,22/02/24,38,,,,inactive
5756,,01/02/24,22/02/24,38,,,,inactive
5757,Воронеж,01/02/24,22/02/24,38,1,7.698611111111111,30485.4,one_time
5758,Самара,01/02/24,22/02/24,38,,,,inactive
5759,Екатеринбург,01/02/24,22/02/24,38,,,,inactive
5760,Новосибирск,01/02/24,22/02/24,38,1,6.041666666666667,66701.74,one_time
5761,Самара,01/02/24,22/02/24,38,,,,inactive
5762,Красноярск,01/02/24,22/02/24,38,,,,inactive
5763,Казань,01/02/24,22/02/24,38,,,,inactive
5764,Саратов,01/02/24,22/02/24,38,,,,inactive
5765,Омск,01/02/24,22/02/24,38,,,,inactive
5766,Москва,01/02/24,22/02/24,38,1,2.4069444444444446,93760.84,one_time
5767,Воронеж,01/02/24,22/02/24,38,,,,inactive
5768,Нижний Новгород,01/02/24,22/02/24,38,,,,inactive
5769,Ростов-на-Дону,01/02/24,22/02/24,38,1,2.892361111111111,7911.8,one_time
5770,Москва,01/02/24,22/02/24,38,,,,inactive
5771,Челябинск,01/02/24,22/02/24,38,,,,inactive
5772,Ростов-на-Дону,01/02/24,22/02/24,38,,,,inactive
5773,Уфа,01/02/24,22/02/24,38,,,,inactive
5774,Тюмень,01/02/24,22/02/24,38,,,,inactive
5775,Воронеж,01/02/24,22/02/24,38,,,,inactive
5776,Пермь,01/02/24,22/02/24,38,,,,inactive
5777,Краснодар,01/02/24,22/02/24,38,,,,inactive
5778,Уфа,01/02/24,22/02/24,38,,,,inactive
5779,Москва,01/02/24,22/02/24,38,,,,inactive
5780,Челябинск,01/02/24,22/02/24,38,,,,inactive
5781,Пермь,01/02/24,22/02/24,38,,,,inactive
5782,Пермь,01/02/24,22/02/24,38,,,,inactive
5783,Ижевск,01/02/24,22/02/24,38,,,,inactive
5784,Уфа,01/02/24,22/02/24,38,,,,inactive
5785,Красноярск,01/02/24,22/02/24,38,1,6.677083333333333,48826.21,one_time
5786,Воронеж,01/02/24,22/02/24,38,,,,inactive
5787,Тольятти,01/02/24,22/02/24,38,,,,inactive
5788,Екатеринбург,01/02/24,22/02/24,38,,,,inactive
5789,Нижний Новгород,01/02/24,22/02/24,38,3,2.6747685185185186,119578.45,regular
5790,,01/02/24,22/02/24,38,,,,inactive
5791,Ижевск,01/02/24,22/02/24,38,,,,inactive
5792,Москва,01/02/24,22/02/24,38,1,6.208333333333333,76619.97,one_time
5793,Самара,01/02/24,22/02/24,38,,,,inactive
5794,Саратов,01/02/24,22/02/24,38,,,,inactive
5795,Самара,01/02/24,22/02/24,38,,,,inactive
5796,Тюмень,01/02/24,22/02/24,38,,,,inactive
5797,Екатеринбург,01/02/24,22/02/24,38,,,,inactive
5798,Тольятти,01/02/24,22/02/24,38,,,,inactive
5799,Ижевск,01/02/24,22/02/24,38,,,,inactive
5800,Нижний Новгород,01/02/24,22/02/24,38,,,,inactive
5801,Нижний Новгород,01/02/24,22/02/24,38,,,,inactive
5802,,01/02/24,22/02/24,38,,,,inactive
5803,Саратов,01/02/24,22/02/24,38,,,,inactive
5804,Красноярск,01/02/24,22/02/24,38,1,6.658333333333333,81594.45,one_time
5805,Пермь,01/02/24,23/02/24,37,,,,inactive
5806,Пермь,01/02/24,23/02/24,37,,,,inactive
5807,Самара,01/02/24,23/02/24,37,,,,inactive
5808,Омск,01/02/24,23/02/24,37,,,,inactive
5809,Челябинск,01/02/24,23/02/24,37,,,,inactive
5810,Нижний Новгород,01/02/24,23/02/24,37,,,,inactive
5811,Саратов,01/02/24,23/02/24,37,1,5.522916666666666,40479.33,one_time
5812,Уфа,01/02/24,23/02/24,37,1,0.9736111111111111,27962.63,one_time
5813,Омск,01/02/24,23/02/24,37,,,,inactive
5814,Уфа,01/02/24,23/02/24,37,,,,inactive
5815,Ижевск,01/02/24,23/02/24,37,,,,inactive
5816,Самара,01/02/24,23/02/24,37,1,6.1819444444444445,40843.26,one_time
5817,Екатеринбург,01/02/24,23/02/24,37,1,4.5125,57128.13,one_time
5818,Челябинск,01/02/24,23/02/24,37,,,,inactive
5819,Волгоград,01/02/24,23/02/24,37,,,,inactive
5820,Екатеринбург,01/02/24,23/02/24,37,,,,inactive
5821,Краснодар,01/02/24,23/02/24,37,,,,inactive
5822,Саратов,01/02/24,23/02/24,37,,,,inactive
5823,Москва,01/02/24,23/02/24,37,1,5.489583333333333,38747.35,one_time
5824,Самара,01/02/24,23/02/24,37,,,,inactive
